"icao24","firstseen_datetime","origin","lastseen_datetime","destination","callsign","duration_hours","departure_distance_km","arrival_distance_km","flight_date"
"896209","2026-02-17 03:47:06.000 Asia/Muscat","","2026-02-17 04:14:55.000 Asia/Muscat","OMDB","UAE794  ","0.5","","4.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"89639c","2026-02-17 03:48:23.000 Asia/Muscat","OMDB","2026-02-17 16:37:59.000 Asia/Muscat","YMML","UAE62P  ","12.8","3.000000","0.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"600852","2026-02-17 03:49:25.000 Asia/Muscat","VIDP","2026-02-17 12:47:45.000 Asia/Muscat","OMDB","AHY058  ","9.0","2.700000","4.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"4cc58a","2026-02-17 03:49:39.000 Asia/Muscat","VHHH","2026-02-17 11:54:59.000 Asia/Muscat","OMDW","ABD4100 ","8.1","1.700000","3.900000","2026-02-17 04:00:00.000 Asia/Muscat"
"896688","2026-02-17 03:51:08.000 Asia/Muscat","OMDB","2026-02-17 07:24:58.000 Asia/Muscat","","FDB1133 ","3.6","3.400000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896317","2026-02-17 03:52:39.000 Asia/Muscat","OMDB","2026-02-17 10:38:58.000 Asia/Muscat","","UAE306  ","6.8","3.000000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896312","2026-02-17 03:54:15.000 Asia/Muscat","OMDB","2026-02-17 04:11:57.000 Asia/Muscat","","UAE20T  ","0.3","3.300000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8964a8","2026-02-17 03:55:39.000 Asia/Muscat","OMDB","2026-02-17 10:20:20.000 Asia/Muscat","VHHH","UAE382  ","6.4","3.000000","3.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"8960ef","2026-02-17 03:57:10.000 Asia/Muscat","OMDB","2026-02-17 10:50:07.000 Asia/Muscat","LFPG","UAE3Q   ","6.9","3.300000","3.000000","2026-02-17 04:00:00.000 Asia/Muscat"
"89647f","2026-02-17 03:58:51.000 Asia/Muscat","KLAX","2026-02-17 19:16:52.000 Asia/Muscat","OMDB","UAE216  ","15.3","2.700000","8.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"8965f7","2026-02-17 03:59:12.000 Asia/Muscat","","2026-02-17 06:59:29.000 Asia/Muscat","OMSJ","ABY621  ","3.0","","1.200000","2026-02-17 04:00:00.000 Asia/Muscat"
"896364","2026-02-17 03:59:13.000 Asia/Muscat","OMSJ","2026-02-17 04:42:51.000 Asia/Muscat","OTHH","ABY081  ","0.7","1.400000","6.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"68331f","2026-02-17 04:00:43.000 Asia/Muscat","","2026-02-17 05:12:20.000 Asia/Muscat","OMDW","TGI1821 ","1.2","","3.000000","2026-02-17 04:00:00.000 Asia/Muscat"
"4082b2","2026-02-17 04:00:55.000 Asia/Muscat","OMDB","2026-02-17 06:44:13.000 Asia/Muscat","VABB","SEJ014  ","2.7","2.800000","5.200000","2026-02-17 04:00:00.000 Asia/Muscat"
"896559","2026-02-17 04:01:33.000 Asia/Muscat","OMSJ","2026-02-17 04:52:47.000 Asia/Muscat","OBBI","ABY107  ","0.9","2.200000","2.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"896378","2026-02-17 04:01:53.000 Asia/Muscat","OMDB","2026-02-17 08:38:14.000 Asia/Muscat","LROP","FDB1NU  ","4.6","2.800000","1.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"896308","2026-02-17 04:03:09.000 Asia/Muscat","OMDB","2026-02-17 07:56:14.000 Asia/Muscat","","UAE394  ","3.9","3.000000","","2026-02-17 04:00:00.000 Asia/Muscat"
"89634a","2026-02-17 04:03:50.000 Asia/Muscat","OMSJ","2026-02-17 05:03:27.000 Asia/Muscat","","ABY433  ","1.0","1.800000","","2026-02-17 04:00:00.000 Asia/Muscat"
"89631b","2026-02-17 04:04:24.000 Asia/Muscat","RPLL","2026-02-17 12:51:58.000 Asia/Muscat","OMDB","UAE337  ","8.8","0.600000","5.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"4d0230","2026-02-17 04:04:33.000 Asia/Muscat","OMDW","2026-02-17 11:03:10.000 Asia/Muscat","LFLL","SVW97YX ","7.0","2.000000","1.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"8960dc","2026-02-17 04:04:48.000 Asia/Muscat","OMDB","2026-02-17 10:34:58.000 Asia/Muscat","","UAE368  ","6.5","2.600000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896112","2026-02-17 04:07:20.000 Asia/Muscat","OMDB","2026-02-17 04:31:46.000 Asia/Muscat","","UAE129  ","0.4","2.900000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896401","2026-02-17 04:08:38.000 Asia/Muscat","","2026-02-17 07:15:20.000 Asia/Muscat","OMSJ","ABY468  ","3.1","","0.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"8963df","2026-02-17 04:08:55.000 Asia/Muscat","OMDB","2026-02-17 10:48:54.000 Asia/Muscat","WMKK","UAE15K  ","6.7","2.900000","15.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"89667e","2026-02-17 04:09:07.000 Asia/Muscat","EGKK","2026-02-17 10:21:03.000 Asia/Muscat","OMDB","UAE70   ","6.2","0.500000","2.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"05a0a6","2026-02-17 04:10:42.000 Asia/Muscat","OMDW","2026-02-17 11:19:58.000 Asia/Muscat","LSZH","BYD090  ","7.2","2.200000","2.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"780d63","2026-02-17 04:10:48.000 Asia/Muscat","","2026-02-17 10:43:53.000 Asia/Muscat","OMDB","CHH735  ","6.6","","2.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"8965f8","2026-02-17 04:11:00.000 Asia/Muscat","","2026-02-17 04:35:27.000 Asia/Muscat","OMSJ","ABY549  ","0.4","","2.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"4bc893","2026-02-17 04:11:40.000 Asia/Muscat","OMDB","2026-02-17 08:22:14.000 Asia/Muscat","LTFJ","PGT741  ","4.2","2.400000","9.300000","2026-02-17 04:00:00.000 Asia/Muscat"
"89630f","2026-02-17 04:13:07.000 Asia/Muscat","OMDB","2026-02-17 13:19:15.000 Asia/Muscat","FACT","UAE772  ","9.1","2.600000","2.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"4d012b","2026-02-17 04:13:14.000 Asia/Muscat","OMDW","2026-02-17 10:50:41.000 Asia/Muscat","ELLX","CLX399  ","6.6","2.200000","3.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"7609ae","2026-02-17 04:13:15.000 Asia/Muscat","","2026-02-17 04:38:23.000 Asia/Muscat","OMDB","ABQ410  ","0.4","","4.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"76ccc9","2026-02-17 04:14:36.000 Asia/Muscat","OMSJ","2026-02-17 11:32:19.000 Asia/Muscat","WIDD","SIA7343 ","7.3","1.800000","14.900000","2026-02-17 04:00:00.000 Asia/Muscat"
"89617f","2026-02-17 04:14:38.000 Asia/Muscat","OMDB","2026-02-17 06:26:22.000 Asia/Muscat","","UAE526  ","2.2","2.900000","","2026-02-17 04:00:00.000 Asia/Muscat"
"760983","2026-02-17 04:16:16.000 Asia/Muscat","","2026-02-17 04:54:54.000 Asia/Muscat","OMDB","PIA221  ","0.6","","5.000000","2026-02-17 04:00:00.000 Asia/Muscat"
"89621b","2026-02-17 04:16:19.000 Asia/Muscat","","2026-02-17 08:39:40.000 Asia/Muscat","OMDB","UAE714  ","4.4","","2.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"8960f4","2026-02-17 04:16:33.000 Asia/Muscat","OMDB","2026-02-17 11:22:36.000 Asia/Muscat","","UAE366  ","7.1","3.400000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896504","2026-02-17 04:17:18.000 Asia/Muscat","VAJJ","2026-02-17 07:08:28.000 Asia/Muscat","OMSJ","ABY406  ","2.9","6.300000","1.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"896185","2026-02-17 04:17:48.000 Asia/Muscat","OMDB","2026-02-17 18:05:51.000 Asia/Muscat","CYYZ","UAE30Y  ","13.8","3.100000","0.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"800da2","2026-02-17 04:20:29.000 Asia/Muscat","OMDB","2026-02-17 06:55:26.000 Asia/Muscat","VABB","SEJ060  ","2.6","2.900000","1.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"89610e","2026-02-17 04:21:44.000 Asia/Muscat","OMDB","2026-02-17 07:28:05.000 Asia/Muscat","VOYK","UAE1N   ","3.1","3.100000","11.100000","2026-02-17 04:00:00.000 Asia/Muscat"
"896515","2026-02-17 04:22:34.000 Asia/Muscat","","2026-02-17 05:24:28.000 Asia/Muscat","OMDB","FDB844  ","1.0","","5.300000","2026-02-17 04:00:00.000 Asia/Muscat"
"89611b","2026-02-17 04:22:54.000 Asia/Muscat","OMDB","2026-02-17 11:52:13.000 Asia/Muscat","RPLL","UAE332  ","7.5","2.900000","2.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"896607","2026-02-17 04:24:24.000 Asia/Muscat","","2026-02-17 04:56:35.000 Asia/Muscat","OMDB","FDB62H  ","0.5","","4.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"896179","2026-02-17 04:24:26.000 Asia/Muscat","OMDB","2026-02-17 11:19:25.000 Asia/Muscat","LEBL","UAE81W  ","6.9","2.800000","2.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"7000a5","2026-02-17 04:25:46.000 Asia/Muscat","OMDB","2026-02-17 04:51:27.000 Asia/Muscat","","KMF902  ","0.4","3.000000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8966ad","2026-02-17 04:25:53.000 Asia/Muscat","","2026-02-17 08:04:16.000 Asia/Muscat","OMSJ","ABY472  ","3.6","","0.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"896482","2026-02-17 04:27:39.000 Asia/Muscat","OMDB","2026-02-17 09:54:57.000 Asia/Muscat","VTBS","UAE376  ","5.5","3.300000","4.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"896621","2026-02-17 04:29:56.000 Asia/Muscat","OMDB","2026-02-17 09:50:50.000 Asia/Muscat","","UAE364  ","5.3","3.000000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896316","2026-02-17 04:31:04.000 Asia/Muscat","OMDB","2026-02-17 12:10:22.000 Asia/Muscat","FAOR","UAE37R  ","7.7","3.200000","5.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"896555","2026-02-17 04:31:30.000 Asia/Muscat","","2026-02-17 05:17:50.000 Asia/Muscat","OMDB","FDB1290 ","0.8","","4.200000","2026-02-17 04:00:00.000 Asia/Muscat"
"896486","2026-02-17 04:31:45.000 Asia/Muscat","","2026-02-17 08:14:28.000 Asia/Muscat","OMSJ","ABY503  ","3.7","","1.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"4002ba","2026-02-17 04:31:52.000 Asia/Muscat","OMSJ","2026-02-17 11:31:11.000 Asia/Muscat","EGLF","VPCJV   ","7.0","1.500000","2.200000","2026-02-17 04:00:00.000 Asia/Muscat"
"89644f","2026-02-17 04:32:13.000 Asia/Muscat","OMDB","2026-02-17 07:00:26.000 Asia/Muscat","VABB","UAE504  ","2.5","3.200000","4.000000","2026-02-17 04:00:00.000 Asia/Muscat"
"896216","2026-02-17 04:33:22.000 Asia/Muscat","OMDB","2026-02-17 07:36:38.000 Asia/Muscat","HE13","UAE929  ","3.1","3.000000","21.900000","2026-02-17 04:00:00.000 Asia/Muscat"
"4d2476","2026-02-17 04:34:37.000 Asia/Muscat","VOBL","2026-02-17 08:19:36.000 Asia/Muscat","OMSJ","ABY497  ","3.7","2.900000","0.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"896623","2026-02-17 04:34:39.000 Asia/Muscat","OMDB","2026-02-17 08:35:43.000 Asia/Muscat","","UAE310  ","4.0","3.000000","","2026-02-17 04:00:00.000 Asia/Muscat"
"70afb9","2026-02-17 04:36:44.000 Asia/Muscat","OMDB","2026-02-17 08:10:22.000 Asia/Muscat","VNKT","RNA230  ","3.6","2.700000","2.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"0800a2","2026-02-17 04:37:46.000 Asia/Muscat","OMDB","2026-02-17 09:45:29.000 Asia/Muscat","HTDA","ATC405  ","5.1","2.000000","20.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"7609b9","2026-02-17 04:39:04.000 Asia/Muscat","OMDB","2026-02-17 05:13:50.000 Asia/Muscat","","PIA234  ","0.6","3.200000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896176","2026-02-17 04:39:07.000 Asia/Muscat","","2026-02-17 05:04:55.000 Asia/Muscat","OMDB","UAE307  ","0.4","","5.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"711537","2026-02-17 04:39:54.000 Asia/Muscat","OMDB","2026-02-17 05:27:54.000 Asia/Muscat","","SVA599  ","0.8","2.200000","","2026-02-17 04:00:00.000 Asia/Muscat"
"151ebc","2026-02-17 04:40:34.000 Asia/Muscat","","2026-02-17 16:18:29.000 Asia/Muscat","OMDW","SBI2594 ","11.6","","6.100000","2026-02-17 04:00:00.000 Asia/Muscat"
"8965b2","2026-02-17 04:41:08.000 Asia/Muscat","OMDB","2026-02-17 07:11:38.000 Asia/Muscat","","FDB9JS  ","2.5","2.800000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8963b6","2026-02-17 04:42:18.000 Asia/Muscat","OMDB","2026-02-17 05:32:58.000 Asia/Muscat","","FDB831  ","0.8","2.700000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8962d1","2026-02-17 04:43:08.000 Asia/Muscat","OMRK","2026-02-17 11:27:42.000 Asia/Muscat","OMRK","ABY855  ","6.7","2.500000","4.100000","2026-02-17 04:00:00.000 Asia/Muscat"
"8964a4","2026-02-17 04:43:48.000 Asia/Muscat","OMDB","2026-02-17 05:03:29.000 Asia/Muscat","","UAE658  ","0.3","3.100000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896372","2026-02-17 04:44:55.000 Asia/Muscat","","2026-02-17 05:07:25.000 Asia/Muscat","OMSJ","ABY882  ","0.4","","2.100000","2026-02-17 04:00:00.000 Asia/Muscat"
"896219","2026-02-17 04:44:59.000 Asia/Muscat","OMDB","2026-02-17 10:55:11.000 Asia/Muscat","LIMC","UAE101  ","6.2","3.100000","0.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"8963f5","2026-02-17 04:45:37.000 Asia/Muscat","","2026-02-17 05:13:55.000 Asia/Muscat","OMDB","UAE9YT  ","0.5","","5.000000","2026-02-17 04:00:00.000 Asia/Muscat"
"750421","2026-02-17 04:47:05.000 Asia/Muscat","OMDB","2026-02-17 11:41:59.000 Asia/Muscat","WMKK","MXD714  ","6.9","3.100000","15.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"8965d3","2026-02-17 04:48:21.000 Asia/Muscat","","2026-02-17 07:15:45.000 Asia/Muscat","OMDB","FDB3JE  ","2.5","","1.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"8965d5","2026-02-17 04:48:39.000 Asia/Muscat","OMDB","2026-02-17 05:08:54.000 Asia/Muscat","","FDB4XC  ","0.3","3.300000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8965d4","2026-02-17 04:49:12.000 Asia/Muscat","","2026-02-17 05:26:10.000 Asia/Muscat","OMDB","FDB438  ","0.6","","4.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"680002","2026-02-17 04:50:11.000 Asia/Muscat","OMDB","2026-02-17 08:33:51.000 Asia/Muscat","","DRK801  ","3.7","3.000000","","2026-02-17 04:00:00.000 Asia/Muscat"
"040105","2026-02-17 04:51:16.000 Asia/Muscat","OMDB","2026-02-17 05:05:09.000 Asia/Muscat","","ETH601  ","0.2","3.300000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896213","2026-02-17 04:52:23.000 Asia/Muscat","OMDB","2026-02-17 07:21:07.000 Asia/Muscat","VIDP","UAE510  ","2.5","3.000000","1.300000","2026-02-17 04:00:00.000 Asia/Muscat"
"8963e0","2026-02-17 04:54:09.000 Asia/Muscat","OMDB","2026-02-17 12:32:17.000 Asia/Muscat","OMDB","UAE9X   ","7.6","2.800000","6.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"8014fa","2026-02-17 04:54:44.000 Asia/Muscat","OMSJ","2026-02-17 12:56:58.000 Asia/Muscat","VTBS","IGO1067 ","8.0","1.900000","3.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"8964c6","2026-02-17 04:54:49.000 Asia/Muscat","","2026-02-17 05:46:26.000 Asia/Muscat","OMSJ","ABY372  ","0.9","","2.300000","2026-02-17 04:00:00.000 Asia/Muscat"
"896413","2026-02-17 04:55:01.000 Asia/Muscat","","2026-02-17 05:09:29.000 Asia/Muscat","OMRK","ABY857  ","0.2","","5.300000","2026-02-17 04:00:00.000 Asia/Muscat"
"706078","2026-02-17 04:56:36.000 Asia/Muscat","OMDB","2026-02-17 05:49:22.000 Asia/Muscat","","KAC678  ","0.9","2.500000","","2026-02-17 04:00:00.000 Asia/Muscat"
"801622","2026-02-17 04:56:46.000 Asia/Muscat","","2026-02-17 08:46:28.000 Asia/Muscat","OMDB","IGO71W  ","3.8","","2.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"4bce13","2026-02-17 04:57:46.000 Asia/Muscat","OMDB","2026-02-17 09:18:03.000 Asia/Muscat","LTBL","SXS899  ","4.3","2.900000","9.200000","2026-02-17 04:00:00.000 Asia/Muscat"
"abd6c6","2026-02-17 04:57:53.000 Asia/Muscat","OMDW","2026-02-17 07:16:34.000 Asia/Muscat","","FDX8    ","2.3","0.600000","","2026-02-17 04:00:00.000 Asia/Muscat"
"801435","2026-02-17 04:58:42.000 Asia/Muscat","","2026-02-17 08:41:57.000 Asia/Muscat","OMSJ","AXB137  ","3.7","","1.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"8963e3","2026-02-17 04:59:03.000 Asia/Muscat","OMDB","2026-02-17 22:27:46.000 Asia/Muscat","OMDB","UAE357  ","17.5","3.200000","6.200000","2026-02-17 04:00:00.000 Asia/Muscat"
"761487","2026-02-17 05:01:50.000 Asia/Muscat","","2026-02-17 15:13:28.000 Asia/Muscat","OMDB","ABQ416  ","10.2","","4.900000","2026-02-17 04:00:00.000 Asia/Muscat"
"4bb150","2026-02-17 05:03:16.000 Asia/Muscat","OMDW","2026-02-17 11:21:44.000 Asia/Muscat","","THY6240 ","6.3","0.600000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896626","2026-02-17 05:03:26.000 Asia/Muscat","OBBI","2026-02-17 05:58:03.000 Asia/Muscat","OMDB","UAE32J  ","0.9","11.300000","4.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"4d24e6","2026-02-17 05:04:08.000 Asia/Muscat","","2026-02-17 08:02:20.000 Asia/Muscat","OMSJ","ABY581  ","3.0","","1.000000","2026-02-17 04:00:00.000 Asia/Muscat"
"77044e","2026-02-17 05:04:09.000 Asia/Muscat","WMKK","2026-02-17 18:26:11.000 Asia/Muscat","OMDB","ALK231  ","13.4","4.900000","4.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"710416","2026-02-17 05:08:55.000 Asia/Muscat","OMDB","2026-02-17 05:52:57.000 Asia/Muscat","","SVA593  ","0.7","1.700000","","2026-02-17 04:00:00.000 Asia/Muscat"
"801686","2026-02-17 05:09:25.000 Asia/Muscat","VIDP","2026-02-17 11:48:55.000 Asia/Muscat","OMSJ","AXB1228 ","6.7","0.400000","1.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"896114","2026-02-17 05:10:32.000 Asia/Muscat","","2026-02-17 05:44:24.000 Asia/Muscat","OMDB","UAE6W   ","0.6","","5.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"896531","2026-02-17 05:11:06.000 Asia/Muscat","OMDB","2026-02-17 10:58:45.000 Asia/Muscat","EPWA","FDB20Z  ","5.8","3.400000","1.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"89660a","2026-02-17 05:12:14.000 Asia/Muscat","OMDB","2026-02-17 05:37:55.000 Asia/Muscat","","FDB301  ","0.4","2.900000","","2026-02-17 04:00:00.000 Asia/Muscat"
"896620","2026-02-17 05:12:41.000 Asia/Muscat","","2026-02-17 06:14:41.000 Asia/Muscat","OMDB","UAE854  ","1.0","","4.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"8940bf","2026-02-17 05:14:23.000 Asia/Muscat","OMDB","2026-02-17 13:08:40.000 Asia/Muscat","OBBI","DHX548  ","7.9","1.900000","26.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"504e7c","2026-02-17 05:15:39.000 Asia/Muscat","LCLK","2026-02-17 09:39:25.000 Asia/Muscat","OMSJ","PVV8644 ","4.4","7.100000","1.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"80067f","2026-02-17 05:18:07.000 Asia/Muscat","OMDB","2026-02-17 05:33:58.000 Asia/Muscat","","SEJ058  ","0.3","3.400000","","2026-02-17 04:00:00.000 Asia/Muscat"
"89667a","2026-02-17 05:20:22.000 Asia/Muscat","","2026-02-17 05:51:20.000 Asia/Muscat","OMDB","UAE33M  ","0.5","","5.000000","2026-02-17 04:00:00.000 Asia/Muscat"
"4bb2a2","2026-02-17 05:20:24.000 Asia/Muscat","OMDB","2026-02-17 09:44:47.000 Asia/Muscat","LTFJ","TKJ1XH  ","4.4","1.900000","9.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"4d2352","2026-02-17 05:21:34.000 Asia/Muscat","OMDB","2026-02-17 08:19:25.000 Asia/Muscat","","SEJ056  ","3.0","2.700000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8964e8","2026-02-17 05:23:42.000 Asia/Muscat","","2026-02-17 05:56:16.000 Asia/Muscat","OMSJ","ABY455  ","0.5","","2.400000","2026-02-17 04:00:00.000 Asia/Muscat"
"801431","2026-02-17 05:25:23.000 Asia/Muscat","OMDB","2026-02-17 05:49:57.000 Asia/Muscat","","IGO79E  ","0.4","2.400000","","2026-02-17 04:00:00.000 Asia/Muscat"
"89631c","2026-02-17 05:25:44.000 Asia/Muscat","","2026-02-17 06:25:49.000 Asia/Muscat","OMDB","UAE824  ","1.0","","4.900000","2026-02-17 04:00:00.000 Asia/Muscat"
"452181","2026-02-17 05:26:24.000 Asia/Muscat","VHHH","2026-02-17 13:11:51.000 Asia/Muscat","OMDW","UAE9929 ","7.8","1.400000","9.300000","2026-02-17 04:00:00.000 Asia/Muscat"
"06a153","2026-02-17 05:28:08.000 Asia/Muscat","OMSJ","2026-02-17 06:16:27.000 Asia/Muscat","OTHH","QTR1061 ","0.8","1.200000","6.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"7609e5","2026-02-17 05:28:33.000 Asia/Muscat","OMDB","2026-02-17 05:54:55.000 Asia/Muscat","","ABQ211  ","0.4","2.900000","","2026-02-17 04:00:00.000 Asia/Muscat"
"78044f","2026-02-17 05:28:33.000 Asia/Muscat","","2026-02-17 10:56:28.000 Asia/Muscat","OMDW","CAO3145 ","5.5","","3.100000","2026-02-17 04:00:00.000 Asia/Muscat"
"89655b","2026-02-17 05:28:37.000 Asia/Muscat","KIAH","2026-02-17 19:47:45.000 Asia/Muscat","OMDB","UAE2VL  ","14.3","4.600000","4.300000","2026-02-17 04:00:00.000 Asia/Muscat"
"06a107","2026-02-17 05:29:39.000 Asia/Muscat","OMDB","2026-02-17 06:08:54.000 Asia/Muscat","OTHH","QTR71L  ","0.7","2.400000","6.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"89661e","2026-02-17 05:31:01.000 Asia/Muscat","","2026-02-17 05:56:39.000 Asia/Muscat","OMDB","UAE4V   ","0.4","","4.500000","2026-02-17 04:00:00.000 Asia/Muscat"
"8005ee","2026-02-17 05:32:24.000 Asia/Muscat","VIDP","2026-02-17 08:56:59.000 Asia/Muscat","OMDB","AIC929  ","3.4","2.600000","2.900000","2026-02-17 04:00:00.000 Asia/Muscat"
"896212","2026-02-17 05:32:42.000 Asia/Muscat","","2026-02-17 06:31:23.000 Asia/Muscat","OMDB","UAE788  ","1.0","","7.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"7000a3","2026-02-17 05:32:46.000 Asia/Muscat","OMDB","2026-02-17 11:50:59.000 Asia/Muscat","VIDP","AFG311  ","6.3","2.900000","4.300000","2026-02-17 04:00:00.000 Asia/Muscat"
"80044d","2026-02-17 05:34:14.000 Asia/Muscat","OMSJ","2026-02-17 08:05:27.000 Asia/Muscat","","AXB976  ","2.5","1.600000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8961eb","2026-02-17 05:34:18.000 Asia/Muscat","OEDF","2026-02-17 06:26:21.000 Asia/Muscat","OMAA","ETD576  ","0.9","2.500000","3.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"4bc894","2026-02-17 05:36:04.000 Asia/Muscat","OMSJ","2026-02-17 09:49:59.000 Asia/Muscat","LTFJ","PGT747  ","4.2","1.200000","9.600000","2026-02-17 04:00:00.000 Asia/Muscat"
"896587","2026-02-17 05:36:10.000 Asia/Muscat","VTBS","2026-02-17 11:51:26.000 Asia/Muscat","OMSJ","ABY822  ","6.3","2.000000","0.900000","2026-02-17 04:00:00.000 Asia/Muscat"
"89617a","2026-02-17 05:37:45.000 Asia/Muscat","KMCO","2026-02-17 18:46:54.000 Asia/Muscat","OMDB","UAE220  ","13.2","2.000000","4.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"600865","2026-02-17 05:39:11.000 Asia/Muscat","OMDW","2026-02-17 06:15:27.000 Asia/Muscat","","AZQ4722 ","0.6","0.800000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8965d2","2026-02-17 05:39:34.000 Asia/Muscat","","2026-02-17 06:07:59.000 Asia/Muscat","OMDB","FDB732  ","0.5","","5.000000","2026-02-17 04:00:00.000 Asia/Muscat"
"896319","2026-02-17 05:41:54.000 Asia/Muscat","","2026-02-17 06:09:21.000 Asia/Muscat","OMDB","UAE6GR  ","0.5","","5.900000","2026-02-17 04:00:00.000 Asia/Muscat"
"89631a","2026-02-17 05:42:31.000 Asia/Muscat","","2026-02-17 06:41:38.000 Asia/Muscat","OMDB","UAE816  ","1.0","","7.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"8965cf","2026-02-17 05:42:49.000 Asia/Muscat","UGTB","2026-02-17 08:24:48.000 Asia/Muscat","OMDB","FDB5PS  ","2.7","0.900000","1.800000","2026-02-17 04:00:00.000 Asia/Muscat"
"8966cd","2026-02-17 05:43:07.000 Asia/Muscat","OMRK","2026-02-17 06:02:57.000 Asia/Muscat","","VYU121  ","0.3","1.100000","","2026-02-17 04:00:00.000 Asia/Muscat"
"778823","2026-02-17 05:43:22.000 Asia/Muscat","OMSJ","2026-02-17 06:36:27.000 Asia/Muscat","","FYC762  ","0.9","1.900000","","2026-02-17 04:00:00.000 Asia/Muscat"
"800b9b","2026-02-17 05:43:34.000 Asia/Muscat","OMDB","2026-02-17 06:05:51.000 Asia/Muscat","","AXB346  ","0.4","3.200000","","2026-02-17 04:00:00.000 Asia/Muscat"
"8963aa","2026-02-17 05:43:34.000 Asia/Muscat","","2026-02-17 06:21:21.000 Asia/Muscat","OMAA","ETD54N  ","0.6","","4.700000","2026-02-17 04:00:00.000 Asia/Muscat"
"896502","2026-02-17 05:45:30.000 Asia/Muscat","","2026-02-17 06:37:50.000 Asia/Muscat","OMSJ","ABY161  ","0.9","","2.400000","2026-02-17 04:00:00.000 Asia/Muscat"
